num_items,has_electronics,state,order_total,avg_item_price,will_reorder
1,1,NE,509.55,509.55,0
4,1,ND,935.4,233.85,1
6,1,SD,1451.94,241.99,1
3,0,CO,1022.57,340.86,1
4,1,AZ,575.86,143.96,0
3,0,TN,1406.84,468.95,1
5,0,CA,870.17,174.03,1
5,0,CA,236.14,47.23,1
5,0,CO,773.52,154.7,0
2,0,MA,997.77,498.88,0
3,1,SD,1265.47,421.82,0
2,1,KS,1407.89,703.94,0
4,0,IN,510.25,127.56,0
2,1,MI,275.49,137.74,0
4,1,AZ,157.05,39.26,0
4,0,MA,1120.61,280.15,1
4,0,CO,1202.98,300.74,0
6,1,FL,643.59,107.26,1
2,1,SD,624.09,312.04,0
6,1,IN,1433.64,238.94,1
3,1,SD,1379.19,459.73,1
2,0,CO,388.24,194.12,0
3,0,OR,1182.17,394.06,0
3,0,OR,952.92,317.64,1
4,0,FL,273.62,68.4,1
2,1,NE,567.32,283.66,0
3,1,TX,307.34,102.45,1
5,0,KS,477.98,95.6,0
3,1,MI,942.19,314.06,1
5,0,CO,594.13,118.83,0
2,1,OH,621.39,310.7,1
6,1,SD,832.49,138.75,1
2,1,WA,176.48,88.24,0
6,1,AZ,1121.26,186.88,0
6,0,IN,632.48,105.41,1
2,1,CA,746.58,373.29,1
3,1,OR,1462.73,487.58,1
1,0,IN,549.33,549.33,0
3,1,OR,989.92,329.97,1
3,1,FL,619.13,206.38,1
4,0,MA,1346.71,336.68,1
4,0,CO,1277.8,319.45,0
3,1,OR,400.36,133.45,1
5,1,TX,1053.03,210.61,1
6,0,MA,144.5,24.08,1
4,0,OR,1446.62,361.66,0
3,0,IN,556.04,185.35,0
1,1,TN,1256.17,1256.17,1
5,1,OR,511.73,102.35,1
2,0,CO,967.52,483.76,0
3,0,MN,1476.21,492.07,1
3,0,MI,1321.29,440.43,0
6,1,OH,282.53,47.09,1
5,0,KS,843.86,168.77,0
4,0,OR,555.37,138.84,0
4,0,MI,679.79,169.95,0
4,1,SD,536.02,134.0,1
2,0,OR,537.14,268.57,0
5,0,IN,836.7,167.34,0
5,1,FL,328.35,65.67,1
4,0,MA,829.22,207.3,1
4,0,TX,454.5,113.62,1
6,1,MI,469.03,78.17,1
1,0,AZ,1121.18,1121.18,0
1,0,OR,92.91,92.91,0
3,0,ND,602.37,200.79,0
3,1,CO,640.92,213.64,1
5,0,MI,753.41,150.68,0
5,1,OR,1020.07,204.01,1
2,0,MI,586.05,293.02,1
2,0,FL,359.05,179.52,1
1,1,FL,1333.07,1333.07,1
3,1,MA,1472.51,490.84,1
1,0,CA,79.02,79.02,0
1,1,MI,842.38,842.38,1
3,0,OR,545.47,181.82,0
2,0,MI,451.63,225.82,0
6,0,TN,536.77,89.46,1
6,1,TX,976.37,162.73,1
6,0,TN,326.54,54.42,1
3,0,NE,1373.65,457.88,0
4,0,CO,725.87,181.47,0
4,0,ND,522.09,130.52,0
4,1,OR,1160.02,290.0,1
5,1,WA,73.7,14.74,0
2,1,IL,676.19,338.1,1
2,0,TN,565.19,282.6,0
5,0,IL,540.4,108.08,1
1,1,CO,538.75,538.75,1
6,1,NE,95.34,15.89,0
4,0,AZ,270.57,67.64,0
6,1,MI,255.73,42.62,0
4,1,MI,1483.49,370.87,1
6,1,FL,82.14,13.69,1
1,0,CO,292.26,292.26,0
6,0,TX,1462.55,243.76,1
6,0,CA,960.97,160.16,1
3,0,AZ,703.47,234.49,0
6,0,MA,164.2,27.37,1
3,0,OH,1021.01,340.34,1
2,1,SD,249.81,124.9,0
5,0,MA,1023.22,204.64,1
6,0,NE,1469.81,244.97,0
2,1,NE,821.36,410.68,1
3,1,OR,360.42,120.14,1
6,1,SD,956.66,159.44,0
6,0,SD,793.75,132.29,0
1,1,MI,823.05,823.05,1
2,0,MA,743.26,371.63,0
4,0,IN,1026.92,256.73,1
4,1,FL,879.32,219.83,1
1,0,KS,1481.14,1481.14,0
3,0,FL,1247.5,415.83,1
4,0,NE,433.81,108.45,0
4,0,OH,1102.35,275.59,1
5,0,CO,360.74,72.15,1
2,1,NE,1184.4,592.2,1
3,0,CA,263.96,87.99,1
6,1,CA,736.65,122.78,1
2,0,MI,1196.38,598.19,1
3,0,AZ,456.16,152.05,0
4,0,MA,1263.82,315.96,0
5,0,IN,984.02,196.8,1
2,1,IN,626.41,313.2,1
4,0,WA,663.95,165.99,0
3,0,TX,1392.69,464.23,1
2,1,NE,365.8,182.9,0
6,0,IN,1055.38,175.9,1
2,1,MA,1075.58,537.79,1
4,1,MN,1387.55,346.89,1
2,0,AZ,1084.09,542.04,0
6,0,OH,897.48,149.58,1
5,0,TX,1358.66,271.73,1
5,1,CO,1252.24,250.45,1
4,0,MA,1089.33,272.33,0
3,0,OR,97.24,32.41,0
4,0,CO,591.6,147.9,1
5,0,TN,966.24,193.25,1
1,0,OH,807.26,807.26,0
1,1,TX,513.01,513.01,1
2,0,OH,259.41,129.71,0
6,1,IN,851.85,141.98,1
2,1,TX,464.58,232.29,1
1,0,OR,387.85,387.85,0
5,0,TX,628.49,125.7,1
2,0,MA,1188.96,594.48,1
4,1,ND,757.39,189.35,0
6,0,AZ,363.91,60.65,0
4,1,KS,219.51,54.88,0
6,1,TX,773.53,128.92,1
5,0,MN,1201.83,240.37,1
2,1,ND,996.59,498.3,0
6,0,MI,386.62,64.44,0
4,1,MI,683.22,170.8,1
2,0,IL,1290.08,645.04,1
2,0,TX,307.6,153.8,0
4,0,MI,821.52,205.38,1
1,1,TX,566.54,566.54,1
6,0,KS,230.06,38.34,0
4,1,MI,122.36,30.59,1
5,0,KS,856.01,171.2,0
3,0,OH,80.09,26.7,0
4,0,ND,200.0,50.0,0
2,0,OR,553.97,276.98,0
2,0,ND,113.1,56.55,0
4,0,OH,630.65,157.66,1
3,1,OR,239.03,79.68,0
4,0,OH,557.32,139.33,1
3,0,AZ,1197.18,399.06,0
3,0,MA,958.23,319.41,0
5,1,NE,695.83,139.17,1
6,0,NE,183.16,30.53,0
2,0,MA,947.77,473.88,0
2,0,MA,287.38,143.69,0
3,1,OH,161.05,53.68,1
2,1,NE,1012.79,506.4,1
1,0,TN,1372.49,1372.49,0
3,0,AZ,717.86,239.29,0
2,1,OH,109.44,54.72,1
1,1,KS,1326.43,1326.43,1
5,1,IL,147.11,29.42,1
2,1,MA,1307.89,653.95,1
1,1,OR,618.14,618.14,1
4,1,OH,579.82,144.96,1
6,0,SD,837.06,139.51,0
4,0,TX,1437.77,359.44,1
1,0,SD,1353.17,1353.17,0
3,1,WA,731.98,243.99,0
3,1,WA,1058.94,352.98,0
2,1,CA,891.62,445.81,1
4,0,FL,1055.52,263.88,1
3,0,AZ,1252.52,417.51,0
3,0,FL,100.02,33.34,0
4,0,WA,522.35,130.59,0
5,1,IL,1441.03,288.21,1
3,1,SD,1426.54,475.51,1
6,0,MA,66.27,11.04,1
1,0,TX,342.09,342.09,0
2,1,AZ,1490.97,745.48,0
3,0,NE,764.6,254.87,0
6,1,SD,880.66,146.78,1
6,0,MI,291.31,48.55,1
3,0,KS,1346.79,448.93,0
5,0,CA,385.33,77.07,1
1,0,MI,324.99,324.99,0
2,0,MN,380.78,190.39,0
3,0,CA,1383.45,461.15,1
2,0,ND,1069.13,534.57,0
4,0,OH,1164.46,291.12,1
6,0,MN,596.7,99.45,1
6,0,OR,1368.31,228.05,1
3,0,WA,1194.64,398.21,0
3,1,MI,1138.37,379.46,1
4,1,KS,1457.86,364.46,1
5,0,CO,580.99,116.2,1
3,0,IN,935.91,311.97,1
6,0,CA,1369.4,228.23,1
2,0,IN,1196.79,598.4,0
1,1,CO,866.9,866.9,1
2,1,TN,160.51,80.26,0
5,1,MA,996.45,199.29,1
1,0,CA,813.51,813.51,0
2,0,TX,317.06,158.53,1
2,1,MI,1329.27,664.64,1
4,0,NE,547.71,136.93,0
5,0,CO,611.85,122.37,0
6,1,ND,1024.98,170.83,1
4,1,AZ,758.76,189.69,0
1,1,OH,179.46,179.46,1
6,0,SD,611.79,101.96,0
4,0,IL,186.98,46.74,1
5,0,TX,326.59,65.32,1
3,1,IN,60.4,20.13,0
3,0,ND,312.9,104.3,0
1,1,WA,529.15,529.15,0
3,1,FL,830.42,276.81,1
4,0,CO,1382.95,345.74,1
1,0,OH,833.47,833.47,0
6,0,MI,1073.13,178.86,1
5,1,IN,568.63,113.73,1
1,1,NE,1139.86,1139.86,1
6,1,CA,949.68,158.28,1
1,0,CO,716.7,716.7,1
2,0,CO,330.96,165.48,0
2,1,NE,490.13,245.06,0
1,0,SD,950.37,950.37,0
3,1,MI,667.78,222.59,1
2,1,MA,1339.61,669.8,1
5,0,ND,390.52,78.1,0
6,0,TN,155.96,25.99,0
4,0,FL,904.56,226.14,1
2,0,AZ,1334.77,667.38,0
1,1,KS,578.87,578.87,0
3,1,CA,989.18,329.73,1
4,1,IL,385.55,96.39,1
6,1,KS,859.78,143.3,1
6,0,FL,1190.85,198.48,1
2,0,IL,1307.2,653.6,1
6,1,AZ,202.42,33.74,1
6,0,AZ,566.74,94.46,0
3,1,SD,977.48,325.83,1
3,1,MN,100.35,33.45,0
3,0,WA,1051.39,350.46,0
1,0,CO,815.65,815.65,0
6,0,ND,468.42,78.07,0
6,1,SD,1231.25,205.21,1
6,0,ND,470.57,78.43,0
5,1,TX,1487.55,297.51,1
3,0,TX,1233.74,411.25,1
4,1,IN,1076.57,269.14,1
2,0,IL,138.95,69.47,1
4,0,MA,1361.25,340.31,1
1,1,CA,1195.58,1195.58,1
1,1,TN,382.09,382.09,1
6,0,NE,618.76,103.13,0
4,1,IN,439.52,109.88,1
6,1,AZ,1477.4,246.23,1
5,0,FL,1288.58,257.72,1
1,0,TX,1398.83,1398.83,1
1,1,OH,1193.72,1193.72,1
4,0,WA,711.7,177.92,0
1,0,IL,347.88,347.88,1
5,1,CO,351.72,70.34,1
5,0,ND,269.94,53.99,0
5,0,OH,842.64,168.53,1
2,1,FL,1383.95,691.98,1
5,0,OR,1488.11,297.62,1
5,1,ND,466.58,93.32,1
2,1,MN,1061.11,530.55,1
6,0,WA,915.79,152.63,0
3,0,IN,758.96,252.99,0
1,0,SD,1015.36,1015.36,0
5,0,MN,588.48,117.7,1
1,1,IL,1419.5,1419.5,1
4,1,IL,1072.9,268.23,1
1,0,MN,1143.59,1143.59,0
6,0,IL,401.51,66.92,1
2,0,CO,294.44,147.22,0
1,0,IN,621.79,621.79,1
1,0,FL,1161.68,1161.68,1
1,0,WA,1411.25,1411.25,0
3,1,MI,669.63,223.21,1
3,0,TX,1172.53,390.84,1
4,0,OH,732.09,183.02,1
2,1,SD,478.08,239.04,0
1,0,TX,1121.93,1121.93,1
1,0,OH,1207.39,1207.39,1
1,0,TN,344.12,344.12,0
1,0,FL,492.5,492.5,1
3,0,IL,767.43,255.81,1
6,1,IL,320.46,53.41,1
6,0,MI,1396.81,232.8,1
4,1,TX,907.43,226.86,1
5,0,OH,225.74,45.15,1
2,0,CA,316.84,158.42,1
6,0,OH,1433.82,238.97,1
1,0,CO,1120.34,1120.34,0
6,0,MN,1114.89,185.82,1
4,0,CA,155.12,38.78,1
5,0,OH,1348.18,269.64,1
6,0,TX,693.42,115.57,1
4,0,OR,1006.59,251.65,1
3,0,NE,1441.55,480.52,0
5,0,NE,195.02,39.0,0
4,1,ND,749.3,187.32,1
6,1,KS,121.94,20.32,0
3,0,FL,774.34,258.11,1
4,0,AZ,415.78,103.94,0
4,0,CO,1371.05,342.76,0
6,1,OH,627.81,104.64,1
5,0,SD,969.12,193.82,0
3,1,CA,1297.42,432.47,1
1,0,ND,1476.35,1476.35,0
2,0,FL,780.54,390.27,1
5,0,TX,710.85,142.17,1
3,0,CO,159.82,53.27,0
4,1,WA,68.47,17.12,0
3,0,MA,932.76,310.92,1
2,0,IL,144.92,72.46,1
6,0,KS,601.55,100.26,0
2,1,MA,55.23,27.62,1
1,0,IL,942.08,942.08,1
1,0,TX,666.85,666.85,1
2,0,IL,234.18,117.09,1
5,0,FL,479.73,95.95,1
5,1,CA,876.01,175.2,1
4,0,ND,1002.23,250.56,0
1,0,OH,720.39,720.39,1
4,0,SD,1215.74,303.94,1
1,1,NE,213.04,213.04,0
2,0,ND,172.59,86.3,0
5,0,KS,114.15,22.83,0
5,1,IL,826.95,165.39,1
2,0,TX,1074.04,537.02,1
4,1,MI,239.26,59.82,1
4,0,OR,976.47,244.12,1
3,0,NE,741.57,247.19,0
1,1,IN,1481.65,1481.65,1
4,1,TX,1090.34,272.58,1
2,0,TN,1003.34,501.67,1
4,1,NE,877.15,219.29,1
5,0,NE,1496.18,299.24,0
1,1,IN,1471.67,1471.67,1
6,0,FL,830.27,138.38,1
3,0,IN,710.02,236.67,0
1,1,ND,720.07,720.07,0
5,1,AZ,671.1,134.22,0
5,0,SD,820.53,164.11,0
5,0,ND,446.7,89.34,0
5,0,WA,1393.84,278.77,0
2,0,TX,760.83,380.42,1
3,0,OR,1270.91,423.64,1
6,0,WA,739.19,123.2,0
5,0,SD,1091.52,218.3,0
5,1,SD,538.48,107.7,0
4,0,FL,955.97,238.99,1
3,0,KS,772.64,257.55,0
1,0,OH,582.32,582.32,1
3,1,CO,1328.26,442.75,1
3,0,TN,213.43,71.14,0
6,0,MI,756.04,126.01,1
3,1,MA,331.84,110.61,1
6,1,OH,1298.53,216.42,1
5,1,TX,417.53,83.51,1
5,1,TX,968.47,193.69,1
2,1,TX,290.07,145.04,1
6,1,AZ,637.12,106.19,1
6,0,MA,1354.07,225.68,0
1,0,IN,290.79,290.79,0
4,0,CO,1011.63,252.91,1
3,0,IL,346.54,115.51,1
1,0,OH,652.84,652.84,1
6,0,SD,833.89,138.98,0
1,1,OR,887.09,887.09,1
2,0,TN,923.64,461.82,0
4,0,WA,978.19,244.55,0
6,1,ND,444.06,74.01,0
6,0,CO,631.98,105.33,0
3,0,MN,104.11,34.7,0
4,0,MN,1164.7,291.18,0
2,1,TN,1263.79,631.9,1
5,0,NE,338.89,67.78,0
1,1,CA,342.09,342.09,1
3,0,MI,110.95,36.98,0
6,0,CO,1457.06,242.84,1
5,0,SD,1220.42,244.08,0
2,1,CO,573.02,286.51,1
4,1,WA,748.77,187.19,1
1,1,MA,473.35,473.35,1
3,1,TX,916.0,305.33,1
6,0,MA,1090.1,181.68,1
6,1,KS,698.68,116.45,1
5,0,KS,1316.71,263.34,0
5,1,CO,799.69,159.94,1
1,0,AZ,259.17,259.17,0
4,0,FL,952.32,238.08,1
2,0,IL,720.23,360.12,0
4,0,AZ,1406.72,351.68,0
4,0,SD,618.25,154.56,0
4,1,IL,634.16,158.54,1
1,0,OH,993.62,993.62,0
1,0,MA,814.13,814.13,0
2,1,MA,592.95,296.48,1
4,0,IL,1485.17,371.29,1
1,1,MI,488.17,488.17,0
2,0,AZ,452.42,226.21,0
6,1,FL,1303.42,217.24,1
2,0,CO,54.89,27.44,0
4,0,CA,341.82,85.46,1
3,0,MA,906.15,302.05,0
4,0,MI,285.55,71.39,0
3,1,CA,1479.42,493.14,1
2,0,OR,723.08,361.54,0
6,0,OR,916.18,152.7,1
6,0,FL,282.54,47.09,1
1,1,IN,469.6,469.6,1
6,0,ND,941.21,156.87,0
5,1,CO,846.85,169.37,1
2,0,MA,1187.33,593.66,0
1,0,CO,440.39,440.39,0
6,0,OR,997.64,166.27,0
2,1,OH,471.91,235.96,1
4,1,OH,900.79,225.2,1
6,0,CA,927.29,154.55,1
3,0,OH,226.67,75.56,1
2,1,IN,845.52,422.76,1
1,0,TN,67.31,67.31,0
4,0,CA,776.76,194.19,1
5,0,MA,1061.41,212.28,1
4,0,TX,155.61,38.9,1
6,0,CA,1411.13,235.19,1
3,0,MN,715.2,238.4,0
4,0,TN,1410.7,352.68,1
5,1,IN,205.73,41.15,1
1,0,CA,1427.36,1427.36,1
2,1,CA,208.34,104.17,1
3,0,OH,719.17,239.72,1
5,1,SD,1410.09,282.02,1
6,0,CA,387.43,64.57,1
6,1,KS,100.44,16.74,1
6,0,CO,1200.01,200.0,1
3,1,MA,914.03,304.68,1
4,0,OR,795.19,198.8,0
3,0,KS,99.8,33.27,0
6,1,KS,997.19,166.2,1
5,0,AZ,298.85,59.77,0
2,0,TX,1400.24,700.12,1
2,1,MI,1044.3,522.15,1
3,0,OH,1075.2,358.4,1
6,0,TX,387.24,64.54,1
1,1,MN,1327.09,1327.09,1
3,0,MN,829.71,276.57,0
6,1,FL,1292.77,215.46,1
4,0,MA,442.87,110.72,0
2,1,WA,1145.42,572.71,1
2,0,OR,883.12,441.56,0
2,1,WA,120.21,60.1,0
1,0,OR,637.75,637.75,0
6,0,SD,316.67,52.78,0
6,1,FL,570.8,95.13,1
6,0,OH,605.86,100.98,1
6,1,MA,738.65,123.11,1
1,1,WA,920.42,920.42,0
5,0,NE,877.92,175.58,0
3,1,OR,106.54,35.51,1
3,0,CA,1138.5,379.5,1
6,0,WA,1426.32,237.72,1
4,0,CA,555.59,138.9,1
2,1,ND,310.63,155.32,0
1,0,MI,833.0,833.0,0
4,1,NE,1072.12,268.03,1
4,0,TX,1034.41,258.6,1
6,1,SD,937.56,156.26,1
1,0,TX,262.04,262.04,1
3,1,WA,1263.4,421.13,0
2,0,IN,667.15,333.58,0
3,0,TX,371.13,123.71,1
4,0,WA,175.09,43.77,0
2,1,MA,654.24,327.12,1
5,0,MI,946.06,189.21,1
4,1,IN,1014.8,253.7,1
3,0,IL,1445.97,481.99,1
3,1,NE,272.06,90.69,0
6,0,ND,1479.37,246.56,0
3,0,AZ,999.28,333.09,0
1,0,ND,708.63,708.63,0
4,0,MI,1337.88,334.47,1
2,0,CA,1057.0,528.5,1
3,1,NE,555.64,185.21,0
6,1,FL,1331.92,221.99,1
6,1,FL,1016.59,169.43,1
3,0,WA,1063.31,354.44,0
1,0,SD,1349.77,1349.77,0
6,1,OH,700.2,116.7,1
2,0,TX,1002.51,501.26,1
4,1,IN,1129.8,282.45,1
5,0,TN,708.21,141.64,0
1,1,NE,171.01,171.01,0
6,0,IL,1168.59,194.76,1
4,1,TX,119.33,29.83,1
5,0,AZ,1090.98,218.2,0
3,1,MN,1370.77,456.92,1
3,0,SD,553.11,184.37,0
2,1,ND,197.99,99.0,0
5,1,OH,387.65,77.53,1
3,0,IL,865.31,288.44,1
3,0,AZ,1416.86,472.29,0
6,0,NE,792.81,132.14,0
2,0,ND,213.47,106.74,0
4,0,TX,960.29,240.07,1
3,0,FL,1112.63,370.88,1
1,0,SD,620.26,620.26,0
1,1,MI,1096.2,1096.2,1
4,1,NE,520.99,130.25,0
5,0,IL,1194.18,238.84,1
2,1,MN,544.55,272.27,1
6,1,TX,421.36,70.23,1
1,0,IL,1324.81,1324.81,1
1,0,TN,845.29,845.29,0
4,0,KS,463.48,115.87,0
5,1,MI,1405.88,281.18,1
5,1,CO,1051.73,210.35,1
4,0,SD,370.02,92.5,0
1,1,TN,941.23,941.23,1
2,0,WA,1312.02,656.01,0
1,0,OR,1059.42,1059.42,0
5,1,CO,404.9,80.98,1
6,1,NE,990.83,165.14,1
1,0,MI,947.78,947.78,0
2,0,KS,1240.22,620.11,0
3,1,MI,308.29,102.76,1
1,0,OH,1064.47,1064.47,1
4,1,WA,89.69,22.42,0
3,0,IL,1059.45,353.15,1
4,0,OH,1442.63,360.66,1
4,0,FL,302.86,75.72,0
4,0,CA,501.38,125.34,1
1,1,TN,895.16,895.16,1
5,0,MI,1111.97,222.39,1
3,0,MI,549.34,183.11,0
2,0,IN,1013.18,506.59,0
5,0,ND,1353.95,270.79,0
1,1,AZ,1103.51,1103.51,0
4,1,FL,1080.98,270.24,1
2,0,OH,603.86,301.93,1
3,1,OH,1371.57,457.19,1
5,1,OH,452.12,90.42,1
6,1,CA,347.66,57.94,1
5,0,MI,578.12,115.62,1
2,0,MA,992.73,496.36,0
1,0,KS,1299.43,1299.43,0
3,1,FL,241.51,80.5,1
2,1,WA,1230.01,615.0,0
4,0,CO,1228.59,307.15,1
3,0,IN,901.03,300.34,1
5,0,NE,1152.94,230.59,0
2,0,NE,313.73,156.86,0
5,1,MA,295.9,59.18,1
5,0,AZ,1301.06,260.21,0
5,0,FL,772.32,154.46,1
1,1,ND,406.61,406.61,0
5,0,CO,1048.66,209.73,0
4,1,OH,1343.22,335.8,1
4,0,TX,966.87,241.72,1
3,0,MN,553.65,184.55,1
6,0,NE,750.69,125.12,0
5,1,SD,1140.79,228.16,0
5,0,MN,147.88,29.58,1
2,0,OR,364.89,182.44,1
1,1,OH,720.75,720.75,1
6,0,IL,926.15,154.36,1
3,0,IN,541.79,180.6,0
6,0,CA,482.67,80.45,1
5,0,TX,110.01,22.0,1
2,1,FL,97.27,48.64,1
1,1,OR,454.11,454.11,1
3,1,MN,819.23,273.08,1
6,1,CO,856.74,142.79,1
3,0,CO,766.34,255.45,0
5,1,SD,644.33,128.87,1
3,0,IN,415.82,138.61,0
2,0,TX,631.01,315.5,1
3,0,NE,251.2,83.73,0
4,0,ND,217.13,54.28,0
2,1,FL,484.92,242.46,1
6,0,IN,1493.26,248.88,1
1,0,AZ,523.42,523.42,0
1,0,TN,1407.86,1407.86,0
5,0,SD,618.78,123.76,0
5,0,TX,686.56,137.31,1
4,1,MA,1205.74,301.44,1
6,0,NE,185.78,30.96,0
1,1,MN,314.35,314.35,1
1,0,SD,1462.07,1462.07,0
1,0,MI,783.58,783.58,1
1,1,CA,114.25,114.25,1
3,1,IL,118.7,39.57,1
6,0,IN,1365.5,227.58,1
2,1,KS,1316.38,658.19,0
2,1,AZ,714.68,357.34,0
4,1,KS,286.67,71.67,0
3,1,NE,1253.91,417.97,1
1,1,TN,520.67,520.67,1
1,0,TN,657.63,657.63,0
5,1,ND,1039.59,207.92,1
5,0,FL,562.43,112.49,1
4,1,OH,961.57,240.39,1
1,0,KS,1333.66,1333.66,0
4,0,FL,1206.19,301.55,1
3,0,SD,603.34,201.11,0
2,0,MI,467.51,233.76,0
1,0,ND,463.99,463.99,0
6,0,MA,555.46,92.58,1
3,1,AZ,765.6,255.2,0
1,1,MA,654.07,654.07,0
6,0,OH,242.86,40.48,1
5,1,FL,287.01,57.4,1
4,0,MA,547.25,136.81,0
5,0,CO,864.99,173.0,1
2,1,MI,909.36,454.68,1
5,1,CA,755.0,151.0,1
1,0,CA,1121.23,1121.23,1
6,0,OH,1119.01,186.5,1
5,0,SD,670.06,134.01,0
1,0,NE,230.44,230.44,0
2,0,FL,818.75,409.38,1
6,1,MA,603.13,100.52,1
5,1,MI,249.99,50.0,1
4,1,IL,1473.63,368.41,1
4,0,WA,586.15,146.54,0
6,1,ND,957.41,159.57,0
4,0,SD,760.69,190.17,0
5,0,MI,257.1,51.42,0
5,0,TX,130.54,26.11,1
6,1,NE,957.37,159.56,1
5,1,KS,408.18,81.64,1
1,0,MN,403.3,403.3,0
2,0,MN,1437.62,718.81,0
4,0,OH,719.57,179.89,1
1,1,ND,92.67,92.67,0
6,0,OH,542.77,90.46,1
4,0,MA,897.51,224.38,0
1,1,MA,526.42,526.42,1
5,0,FL,88.94,17.79,1
6,0,SD,694.25,115.71,0
6,0,ND,203.56,33.93,0
4,1,ND,947.78,236.94,1
5,0,AZ,948.4,189.68,0
4,1,TX,104.75,26.19,1
3,1,SD,471.47,157.16,0
1,0,IN,649.85,649.85,0
3,0,SD,847.88,282.63,0
1,0,MI,479.29,479.29,0
2,0,OR,467.23,233.62,0
6,1,WA,1475.37,245.9,1
4,1,TX,110.7,27.68,1
2,0,WA,1484.12,742.06,0
2,0,IL,119.24,59.62,1
6,0,MI,468.1,78.02,1
6,0,ND,765.85,127.64,1
1,0,AZ,257.78,257.78,0
3,0,WA,245.53,81.84,0
5,1,IN,421.65,84.33,1
1,0,CA,1461.59,1461.59,0
5,0,SD,601.17,120.23,0
2,1,OR,870.69,435.34,1
5,0,IL,1071.22,214.24,1
3,0,IN,1126.22,375.41,1
1,0,IN,1047.66,1047.66,0
6,0,WA,538.55,89.76,0
3,1,OR,212.01,70.67,1
3,1,MN,458.49,152.83,1
1,1,OR,354.93,354.93,1
6,1,OH,247.6,41.27,1
3,0,CO,85.52,28.51,0
6,1,IN,1406.8,234.47,1
4,1,MA,1385.5,346.38,1
4,0,NE,123.1,30.78,0
4,0,OH,300.97,75.24,1
5,0,ND,252.28,50.46,0
3,0,NE,457.77,152.59,0
1,0,AZ,345.9,345.9,0
1,1,TX,1421.49,1421.49,1
5,1,TN,172.05,34.41,1
1,0,ND,356.92,356.92,0
4,0,OH,167.05,41.76,0
3,1,WA,1471.56,490.52,1
1,1,ND,1381.7,1381.7,1
1,0,NE,1089.12,1089.12,0
2,1,IN,667.66,333.83,1
2,1,MI,325.76,162.88,0
2,1,TN,371.16,185.58,1
3,0,FL,692.41,230.8,1
4,0,CO,1163.92,290.98,1
6,1,TN,433.86,72.31,1
4,0,NE,500.65,125.16,0
4,1,ND,919.92,229.98,0
3,0,IL,394.71,131.57,1
3,0,WA,897.12,299.04,0
2,0,IN,611.34,305.67,0
1,0,WA,99.83,99.83,0
5,1,IN,633.92,126.78,1
5,0,FL,1383.31,276.66,1
6,1,NE,475.01,79.17,0
1,1,CA,518.11,518.11,1
6,0,TX,145.61,24.27,1
2,1,ND,941.82,470.91,1
6,0,ND,1281.4,213.57,0
1,1,TN,561.74,561.74,0
1,0,CA,398.36,398.36,0
5,0,CA,1437.09,287.42,1
2,0,MA,1130.36,565.18,1
3,1,OH,872.39,290.8,1
6,1,MN,493.02,82.17,1
5,0,MA,370.16,74.03,0
6,0,FL,1087.83,181.3,1
6,0,SD,806.59,134.43,0
3,1,AZ,804.87,268.29,1
2,0,ND,156.88,78.44,0
1,1,KS,792.68,792.68,1
4,0,TX,1242.98,310.74,1
6,0,WA,1422.86,237.14,0
4,1,NE,204.69,51.17,0
2,1,MI,965.19,482.6,1
4,1,IL,874.1,218.52,1
6,0,MN,1340.95,223.49,1
3,1,FL,1139.3,379.77,1
4,0,IL,1449.63,362.41,1
2,1,MN,1442.05,721.02,1
2,0,ND,377.24,188.62,0
3,0,MN,1101.76,367.25,0
4,0,MA,819.26,204.82,0
4,0,CA,361.17,90.29,1
1,0,MA,332.56,332.56,0
5,1,TN,167.57,33.51,1
2,1,IL,1203.54,601.77,1
1,1,CO,520.53,520.53,0
2,0,NE,1292.6,646.3,0
1,0,OH,932.06,932.06,1
5,1,OH,1026.77,205.35,1
1,0,MN,472.93,472.93,0
2,0,FL,713.08,356.54,1
4,1,MI,647.86,161.96,0
2,0,CA,391.75,195.88,0
6,0,AZ,1257.14,209.52,0
3,1,KS,952.02,317.34,1
3,0,TX,104.28,34.76,0
6,1,CO,1238.88,206.48,1
3,0,CO,203.75,67.92,0
3,1,CO,635.36,211.79,1
5,0,TX,878.32,175.66,1
4,1,KS,61.09,15.27,0
4,0,OR,996.72,249.18,0
2,1,TX,1006.57,503.28,1
6,0,WA,996.16,166.03,0
1,0,OH,287.03,287.03,1
2,1,WA,420.81,210.4,0
2,0,FL,408.69,204.34,1
2,0,AZ,1442.1,721.05,0
2,0,WA,147.92,73.96,0
4,0,AZ,671.7,167.92,0
1,0,OH,1313.32,1313.32,1
2,0,MN,1165.73,582.86,0
4,0,ND,1242.54,310.64,0
2,1,MI,1459.83,729.92,1
3,0,MI,611.53,203.84,0
2,0,IL,499.0,249.5,1
6,1,AZ,94.46,15.74,1
6,1,TX,267.53,44.59,1
2,0,CA,864.92,432.46,1
5,0,OH,278.61,55.72,1
3,1,MI,1117.64,372.55,1
1,0,FL,103.99,103.99,1
2,0,IL,426.26,213.13,0
1,0,ND,1058.41,1058.41,0
3,1,CO,420.48,140.16,1
2,0,NE,1106.7,553.35,0
5,1,OH,1494.0,298.8,1
4,1,KS,1205.77,301.44,1
5,0,SD,545.66,109.13,0
5,1,KS,1355.86,271.17,0
4,0,MA,124.21,31.05,0
